NUM_SERVERS;NUM_CLIENTS;NUM_CANDS;THRESHOLD;BIT_LENGTH;Use_Elliptic_Curve;t_setup;t_gen_ballots;t_make_clients;t_encrypt_ballots;t_send_ballots;time_mixing;time_verifying_proofs;t_pool_shares;t_decrypt;t_tally;time_total
5;260;5;3;3072;False;0.024766921997070312;0.0014376640319824219;0.00020694732666015625;20.519389629364014;3.457069396972656e-05;559.384946346283;363.8042721748352;4.5299530029296875e-06;234.3588523864746;0.0018870830535888672;1178.0959780216217
5;280;5;3;3072;False;0.024802684783935547;0.0014929771423339844;0.00021839141845703125;22.101163864135742;3.719329833984375e-05;602.4743556976318;392.28920793533325;3.814697265625e-06;252.32793259620667;0.0024077892303466797;1269.2218134403229
5;300;5;3;3072;False;0.024774789810180664;0.0016193389892578125;0.00023698806762695312;23.677514791488647;3.933906555175781e-05;645.6754245758057;420.74547362327576;3.5762786865234375e-06;270.71152567863464;0.00244903564453125;1360.8392541408539
5;320;5;3;3072;False;0.02476668357849121;0.0017099380493164062;0.0007221698760986328;25.25825023651123;4.482269287109375e-05;689.0154328346252;449.31823778152466;3.814697265625e-06;288.28292965888977;0.0022394657135009766;1451.9045445919037
5;340;5;3;3072;False;0.024829626083374023;0.0018000602722167969;0.0007269382476806641;26.837904453277588;4.38690185546875e-05;732.1459078788757;477.8589162826538;4.291534423828125e-06;306.82679772377014;0.002450227737426758;1543.699599981308
5;360;5;3;3072;False;0.0247800350189209;0.001965045928955078;0.0007462501525878906;28.421604871749878;4.458427429199219e-05;775.2882323265076;506.1447238922119;3.814697265625e-06;324.8350052833557;0.0025424957275390625;1634.7198808193207
5;380;5;3;3072;False;0.024803638458251953;0.002010822296142578;0.0007803440093994141;29.986640214920044;4.673004150390625e-05;818.2857267856598;534.8222763538361;3.5762786865234375e-06;342.54008865356445;0.002683877944946289;1725.6653230190277
5;400;5;3;3072;False;0.02480602264404297;0.002077341079711914;0.0007851123809814453;31.586660146713257;5.0067901611328125e-05;861.8904538154602;563.4810221195221;4.0531158447265625e-06;360.9662263393402;0.0032029151916503906;1817.9555311203003
5;420;5;3;3072;False;0.02482748031616211;0.002338409423828125;0.0007982254028320312;33.15272665023804;5.1021575927734375e-05;905.0081493854523;592.1372849941254;3.5762786865234375e-06;378.4086492061615;0.0031211376190185547;1908.7382154464722
5;440;5;3;3072;False;0.024840116500854492;0.002307891845703125;0.00079345703125;34.73021173477173;5.698204040527344e-05;948.0756449699402;620.6469550132751;4.291534423828125e-06;396.27001667022705;0.0032689571380615234;1999.754399061203
5;460;5;3;3072;False;0.024811744689941406;0.0023522377014160156;0.0008115768432617188;36.31050395965576;5.435943603515625e-05;991.5439040660858;649.651251077652;3.5762786865234375e-06;414.63757252693176;0.0033807754516601562;2092.174936771393
5;480;5;3;3072;False;0.024786949157714844;0.002519369125366211;0.0008587837219238281;37.89101266860962;6.151199340820312e-05;1034.8722577095032;678.4113655090332;3.337860107421875e-06;433.10072660446167;0.003568887710571289;2184.3074638843536
5;500;5;3;3072;False;0.024817705154418945;0.0025832653045654297;0.0008637905120849609;39.465092420578;6.580352783203125e-05;1077.814267873764;707.3027665615082;3.337860107421875e-06;451.028605222702;0.003692626953125;2275.64306640625
5;520;5;3;3072;False;0.024799346923828125;0.002797365188598633;0.0008845329284667969;41.031370878219604;6.103515625e-05;1121.5136728286743;736.6857123374939;3.814697265625e-06;469.52642154693604;0.003706693649291992;2368.789731502533
